Measurement Name :,Meas_20231114-641,,Generated On :,"14/11/2023, 17:35:24",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
14.11.23 17:04:19,133.82,160.83,128.96,182.71,128.16,138.32,154.71,193.8,139.67,< 0 µmol,176.38,210.19,70.92,257.46,77.73,96.11,251,234.49,170.11,163.63,102.44,116.34,177.53,130.82,146.19,,28,965,36,28.19,
14.11.23 17:04:34,134.07,247.15,218.39,285.66,194.68,131.09,158.04,289.06,282.28,91.84,231.36,200.01,< 0 µmol,132.96,80.19,144.01,123.14,180.12,174.1,74.32,161.95,278.58,139.67,116.34,173.24,,28,965,36,28.19,
14.11.23 17:04:49,134.32,166.16,175.24,289.4,142.38,220.54,246.19,101.93,119.47,66.1,193.8,330.52,197.93,96.61,91.59,108.84,193.21,143.2,178.1,340.38,183,150.57,108.84,155.82,183.87,,28,965,36,28.21,
14.11.23 17:05:04,134.57,218.39,189.4,236.69,149.2,120.26,119.21,210.19,241.74,73.83,183.87,213.82,267.94,123.14,90.34,110.9,170.68,220.84,151.12,215.65,172.39,130.02,93.84,84.62,321.88,,28,965,36,28.22,
14.11.23 17:05:19,134.82,235.43,115.56,228.56,146.46,91.84,194.68,191.45,230.74,55.39,275.57,193.21,66.34,72.38,104.99,164.19,202.39,183.58,132.96,196.75,138.32,159.99,155.82,133.49,199.71,,28,965,36,28.25,
14.11.23 17:05:34,135.07,207.18,151.4,207.18,185.32,172.67,193.5,131.09,186.48,62.51,181.56,169.26,7.51,147.56,154.16,234.18,143.74,126.57,170.4,271.91,192.92,241.74,204.48,148.1,243.01,,28,965,36,28.26,
14.11.23 17:05:49,135.32,204.48,185.61,324.75,128.16,159.99,164.75,180.12,219.01,82.65,222.07,190.28,103.2,105.5,39.78,116.86,154.16,160.83,151.12,218.09,156.37,166.16,163.07,167,230.12,,28,965,36,28.28,
14.11.23 17:06:04,135.57,202.69,86.6,291.11,56.34,97.12,177.82,100.15,144.28,26.13,91.59,225.16,174.38,155.26,38.17,19.42,219.62,131.09,141.84,144.56,19.86,310.52,156.37,173.53,239.53,,28,965,36,28.28,
14.11.23 17:06:19,135.82,194.39,98.38,277.24,216.56,101.68,269.92,191.45,247.47,77,145.65,234.49,0,102.95,99.14,111.93,151.67,171.53,143.74,295.91,168.13,170.4,192.33,36.57,197.34,,28,965,36,28.3,
14.11.23 17:06:34,136.07,143.47,134.03,254.87,159.99,108.06,127.1,213.22,163.63,55.16,134.83,255.19,70.2,59.18,105.5,88.1,170.4,168.42,213.22,119.47,169.83,89.59,182.42,94.85,344.44,,28,965,36,28.32,
14.11.23 17:06:49,136.32,205.98,16.97,242.69,178.39,141.03,96.11,205.68,275.9,60.37,0,168.13,152.78,172.39,57.28,207.18,151.67,131.09,154.16,316.53,102.18,241.11,172.67,72.86,137.79,,28,965,36,28.33,
14.11.23 17:07:04,136.57,233.24,132.69,195.86,191.45,131.09,200.3,124.99,190.86,74.08,144.83,189.11,41.39,72.62,65.86,137.79,166.44,151.95,175.81,181.85,53.04,160.27,186.78,93.84,195.57,,28,965,36,28.33,
14.11.23 17:07:19,136.82,212,312.29,217.17,88.59,234.8,174.1,185.03,254.55,89.09,228.56,179.54,24.33,156.93,118.69,137.25,255.84,147.83,137.52,213.82,204.48,106.78,130.82,131.35,312.99,,28,965,36,28.33,
14.11.23 17:07:34,137.07,240.47,138.86,225.16,102.44,107.55,122.09,131.35,156.93,97.87,230.74,286,81.66,56.81,32.92,153.05,127.1,191.45,101.42,208.38,139.13,144.28,254.55,113.74,157.76,,28,965,36,28.35,
14.11.23 17:07:49,137.32,214.73,114.78,229.18,202.99,61.56,203.88,150.57,147.83,88.84,163.35,258.76,124.46,109.61,142.38,151.95,166.44,180.12,149.48,202.99,140.48,215.34,150.02,60.13,231.05,,28,965,36,28.36,
14.11.23 17:08:04,137.57,169.83,122.62,211.1,173.53,93.84,244.92,298.67,222.38,85.37,245.24,202.69,60.6,89.09,65.14,177.82,269.92,134.56,159.43,209.59,145.65,155.26,119.21,96.86,144.28,,28,965,36,28.39,
14.11.23 17:08:19,137.82,223.92,141.03,259.41,158.87,82.4,220.84,77,108.84,55.86,249.39,234.49,98.13,157.76,124.46,131.62,61.8,210.79,143.74,220.54,184.74,145.1,165.59,58.47,269.59,,28,965,36,28.39,965D6-(E1);
14.11.23 17:08:34,138.07,204.78,283.63,233.55,190.57,122.09,164.19,140.21,112.7,75.29,201.79,311.93,0,122.88,46.72,23.66,85.37,180.69,197.64,271.24,133.49,182.42,194.68,73.59,107.55,,28,965,36,28.4,
14.11.23 17:08:49,138.32,213.22,87.1,254.87,118.16,193.5,210.79,202.99,228.87,8.6,178.39,301.09,39.55,123.41,50.69,119.99,259.74,205.98,163.35,244.6,172.1,184.16,185.9,140.21,162.51,,28,965,36,28.41,
14.11.23 17:09:04,138.57,276.24,168.13,227.01,146.19,192.92,233.86,282.95,158.04,64.42,205.38,212,< 0 µmol,125.52,55.16,79.94,77.98,159.71,188.82,200.9,95.86,195.57,236.69,130.55,66.34,,28,965,36,28.41,
14.11.23 17:09:19,138.82,188.82,119.99,274.24,433.62,132.15,203.58,252.93,201.2,9.7,182.71,180.12,53.27,132.15,102.18,163.07,274.24,130.02,145.1,237.63,94.09,282.95,231.36,140.48,219.62,,28,965,36,28.43,
14.11.23 17:09:34,139.07,262.68,300.05,287.02,229.18,94.35,163.07,< 0 µmol,116.6,92.84,210.49,551.38,40.01,145.1,75.29,218.7,190.86,166.16,102.95,205.38,150.3,144.28,364.34,18.97,193.5,,28,965,36,28.43,
14.11.23 17:09:49,139.32,191.74,181.85,248.75,119.73,182.71,214.13,199.71,172.96,47.42,133.22,210.49,26.35,88.84,111.67,61.08,146.46,160.83,208.08,216.87,191.74,169.83,147.56,103.97,304.57,,28,965,36,28.44,
14.11.23 17:10:04,139.57,205.98,89.09,200.01,98.38,115.04,188.23,215.95,165.59,62.99,143.47,187.36,82.4,129.22,163.91,102.69,285.32,144.28,120.52,267.94,< 0 µmol,209.29,156.93,45.56,226.08,,28,965,36,28.46,
14.11.23 17:10:19,139.82,216.56,163.63,290.76,156.1,179.25,335.98,95.6,144.83,< 0 µmol,306.31,286,47.89,76.27,87.6,176.96,164.75,209.29,155.54,183.29,87.85,151.4,176.96,124.72,317.6,,28,965,36,28.47,
14.11.23 17:10:34,140.07,196.45,123.41,209.89,234.49,143.74,257.79,219.92,172.1,73.59,173.53,275.9,76.51,140.21,91.34,129.49,197.93,218.39,126.31,288.72,106.01,233.86,217.48,118.42,241.74,,28,965,36,28.47,
14.11.23 17:10:49,140.32,198.82,225.77,193.8,184.74,154.16,174.67,145.92,135.1,46.95,151.95,281.6,50.22,103.2,108.84,93.09,173.24,189.11,233.86,273.57,104.22,168.13,165.59,125.78,200.3,,28,965,36,28.49,
14.11.23 17:11:04,140.57,267.94,176.67,235.75,268.93,115.56,217.17,225.16,153.05,226.7,189.98,170.4,72.38,102.44,31.55,140.48,183.58,185.32,173.81,208.08,222.07,302.48,75.78,113.22,293.16,,28,965,36,28.49,
14.11.23 17:11:19,140.82,214.73,159.43,280.93,151.12,153.88,159.71,221.15,283.97,57.99,183.87,227.01,86.36,93.34,86.36,128.43,181.85,140.76,176.38,179.54,200.3,331.61,228.25,108.58,230.43,,28,965,36,28.51,
14.11.23 17:11:34,141.07,241.74,119.47,256.81,109.09,147.01,140.48,356.01,211.1,122.88,254.22,239.84,0.35,138.32,128.16,95.6,114.78,181.27,145.37,166.44,91.59,141.3,189.11,132.69,182.14,,28,965,36,28.51,
14.11.23 17:11:49,141.32,260.06,183.87,229.18,179.83,214.13,225.16,193.8,144.01,37.48,253.58,197.93,< 0 µmol,133.22,92.34,85.12,178.97,147.28,171.53,298.32,125.25,175.52,207.48,128.69,214.13,,28,965,36,28.53,
14.11.23 17:12:04,141.57,180.12,162.23,280.26,154.43,141.84,192.33,205.68,261.37,77.25,213.82,271.91,55.86,102.18,95.1,117.38,118.16,83.88,172.67,257.14,183,234.8,167.85,104.22,382.49,,28,965,36,28.53,
14.11.23 17:12:19,141.82,206.88,106.78,274.57,207.48,195.86,204.78,290.76,271.58,88.59,215.34,190.28,15.64,117.12,100.15,122.09,204.48,193.8,165.31,141.3,157.48,207.78,118.16,158.04,269.92,,28,965,36,28.54,
14.11.23 17:12:34,142.07,352.26,149.2,329.44,179.25,155.26,175.81,222.07,231.68,61.56,233.86,262.02,87.6,104.48,129.49,121.57,278.24,174.1,119.21,174.38,197.04,219.01,134.83,125.78,224.85,,28,965,36,28.54,
14.11.23 17:12:49,142.32,200.01,289.06,285.32,65.62,111.15,287.7,42.55,519.4,41.16,401.53,240.16,< 0 µmol,85.61,24.78,154.99,185.61,186.78,164.75,356.39,122.35,151.67,130.55,134.56,243.33,,28,965,36,28.55,
14.11.23 17:13:04,142.57,225.77,142.38,148.65,0,109.86,272.24,9.26,196.45,89.59,210.19,405.16,< 0 µmol,47.89,80.92,136.98,196.16,128.96,182.71,315.47,441.67,188.52,282.95,51.63,413.29,,28,965,36,28.54,
14.11.23 17:13:19,142.82,266.95,146.19,220.54,143.47,79.45,164.19,44.4,114,271.24,214.73,150.3,46.72,101.42,110.38,145.37,62.27,234.18,167,215.65,47.19,158.87,197.93,67.06,378.98,,28,965,36,28.58,
14.11.23 17:13:34,143.07,216.26,233.55,198.52,228.87,187.65,204.78,265.63,205.38,15.64,224.85,213.52,41.86,112.19,98.88,186.78,166.44,82.89,156.65,293.16,167.57,178.97,183,112.96,196.16,,28,965,36,28.58,
14.11.23 17:13:49,143.32,203.28,145.92,266.29,171.53,208.08,220.84,189.11,126.84,62.27,158.87,204.78,254.22,140.21,77,99.39,239.53,192.33,185.32,211.4,53.98,102.18,214.43,127.9,239.21,,28,965,36,28.6,
14.11.23 17:14:04,143.57,362.06,118.42,209.29,358.27,124.72,198.82,291.45,230.12,147.01,153.33,210.19,117.9,119.21,399.12,97.12,68.27,497.9,43.7,70.92,234.49,110.38,204.18,14.1,46.95,,28,965,36,28.6,
14.11.23 17:14:19,143.82,195.86,160.27,178.97,25.68,97.62,161.39,80.43,344.81,40.24,237.32,202.99,266.29,117.12,32.01,102.95,338.18,211.1,154.16,203.88,91.34,161.11,109.35,87.35,373.94,,28,965,36,28.61,
14.11.23 17:14:34,144.07,230.12,232.3,167.57,191.74,51.16,143.74,237.95,117.64,27.93,106.78,294.88,54.68,150.85,47.42,185.03,228.87,110.38,134.03,230.74,89.84,132.69,114.26,123.93,284.98,,28,965,36,28.61,
14.11.23 17:14:49,144.32,212.91,325.47,129.49,120.26,126.57,220.84,178.39,158.87,59.89,111.67,275.9,69.23,97.37,140.21,82.89,204.78,116.34,181.56,218.39,67.54,389.17,159.71,77.49,> 707.6 µmol,,28,965,36,28.63,
14.11.23 17:15:04,144.57,< 0 µmol,99.64,605.79,100.91,< 0 µmol,104.48,0,151.95,82.15,76.27,< 0 µmol,< 0 µmol,285.32,38.63,502.06,66.82,188.52,170.11,> 707.6 µmol,200.9,115.3,93.59,27.71,226.39,,28,965,36,28.64,
14.11.23 17:15:19,144.82,580.66,190.28,228.25,63.71,< 0 µmol,214.73,162.79,132.96,69.23,48.82,213.52,156.37,191.45,50.46,236.06,151.4,239.53,160.83,11.89,34.74,73.1,137.79,193.5,112.45,,28,965,36,28.65,
14.11.23 17:15:34,145.07,208.98,254.55,252.29,174.1,146.19,308.77,251.64,258.44,16.97,228.87,242.38,17.19,165.59,75.05,93.34,125.78,213.52,169.26,193.8,130.02,263.33,277.24,46.26,266.95,,28,965,36,28.65,
14.11.23 17:15:49,145.32,244.92,131.35,311.93,141.84,356.76,208.98,373.55,209.89,81.17,243.65,242.69,94.09,153.88,85.61,208.08,158.32,147.28,178.1,130.02,143.47,124.72,243.96,116.6,273.24,,28,965,36,28.66,
14.11.23 17:16:04,145.57,291.79,205.68,247.47,74.81,73.59,204.78,88.34,212.31,51.86,287.7,132.69,32.24,111.67,61.8,55.63,217.48,213.82,172.96,118.69,98.13,135.63,262.35,97.87,164.19,,28,965,36,28.68,
14.11.23 17:16:19,145.82,148.65,192.04,240.47,85.86,349.64,131.09,82.65,160.55,39.32,353.01,103.2,< 0 µmol,233.24,97.87,202.09,160.83,157.21,117.38,129.76,530.39,228.25,269.26,116.86,81.42,,28,965,36,28.68,
14.11.23 17:16:34,146.07,210.79,82.15,246.83,238.89,132.96,206.28,110.12,172.96,32.69,309.82,211.7,154.43,110.9,79.45,210.79,103.97,255.52,149.48,231.68,145.65,274.57,134.03,48.82,377.03,,28,965,36,28.68,
14.11.23 17:16:49,146.32,239.84,230.12,194.68,181.85,123.41,119.99,183.87,253.9,12.55,219.01,276.57,89.09,142.38,86.6,94.6,283.63,148.1,205.38,173.53,168.13,153.88,139.67,72.62,325.83,,28,965,36,28.69,
14.11.23 17:17:04,146.57,180.4,241.42,447.65,158.87,171.25,142.11,100.41,198.82,44.4,154.99,278.24,37.48,160.55,112.45,159.43,175.24,185.32,160.27,151.95,247.15,75.78,144.83,36.34,194.98,,28,965,36,28.72,
14.11.23 17:17:19,146.82,229.5,150.3,255.52,203.28,153.33,187.07,226.39,330.89,41.62,142.11,232.93,82.89,136.17,124.99,220.23,177.24,227.01,205.08,178.39,109.86,99.9,237,104.22,215.34,,28,965,36,28.72,
14.11.23 17:17:34,147.07,185.61,189.98,287.02,284.64,158.87,242.69,328.35,244.28,46.72,211.7,280.93,42.09,148.1,59.89,70.2,220.54,176.1,138.32,199.41,200.01,148.1,162.51,169.26,147.83,,28,965,36,28.72,
14.11.23 17:17:49,147.32,227.63,183.29,155.26,147.83,111.93,205.38,375.1,174.38,74.56,225.16,285.66,134.03,113.48,88.1,87.6,184.16,203.58,104.99,238.89,187.36,189.98,170.68,114.78,129.49,,28,965,36,28.72,
14.11.23 17:18:04,147.57,223.92,172.67,176.96,295.91,130.29,251.96,231.99,123.14,45.79,192.62,150.02,104.73,150.57,135.63,5.33,199.71,276.24,114.52,322.24,155.54,143.74,183,219.92,265.63,,28,965,36,28.74,
14.11.23 17:18:19,147.82,224.23,235.43,335.62,< 0 µmol,143.47,< 0 µmol,41.16,421.52,18.97,276.24,< 0 µmol,< 0 µmol,143.74,58.47,< 0 µmol,> 707.6 µmol,222.07,174.67,445.94,43.7,124.99,114,221.15,> 707.6 µmol,,28,965,36,28.74,
14.11.23 17:18:34,148.07,198.52,120.52,210.19,264.64,32.24,218.7,120.26,237.32,50.46,377.81,247.47,107.55,163.35,83.63,140.21,200.9,159.15,155.82,203.58,144.83,119.99,182.14,105.76,250.68,,28,965,36,28.75,965D6-(E1);
14.11.23 17:18:49,148.32,224.23,87.1,270.58,103.46,138.86,128.69,173.53,237.63,82.15,227.63,218.7,56.34,132.42,76.76,124.72,193.5,107.81,271.24,177.53,197.64,159.99,240.79,89.09,242.06,,28,965,36,28.76,
14.11.23 17:19:04,148.57,277.91,185.03,281.27,154.71,113.48,228.25,148.93,230.12,62.51,130.29,227.01,< 0 µmol,138.32,121.3,143.2,111.93,190.28,173.24,253.58,133.49,164.75,256.16,118.95,192.92,,28,965,36,28.76,
14.11.23 17:19:19,148.82,205.38,127.37,215.34,213.52,167,102.95,229.18,180.12,69.47,319.38,215.04,196.16,126.57,73.1,159.99,217.17,138.86,172.1,213.52,112.7,192.92,213.22,27.71,290.76,,28,965,36,28.75,
14.11.23 17:19:34,149.07,152.5,257.14,249.39,187.36,134.29,254.22,124.99,211.1,40.01,228.87,145.1,57.52,178.39,94.09,77,178.1,107.55,178.68,221.15,148.65,99.39,166.16,74.32,443.37,,28,965,36,28.76,
14.11.23 17:19:49,149.32,305.97,558.84,603.66,8.82,267.94,469.01,362.82,317.95,210.19,332.34,> 707.6 µmol,29.97,159.99,< 0 µmol,35.65,313.7,102.18,223,256.16,< 0 µmol,21.42,555.35,80.43,289.06,,28,965,36,28.76,
14.11.23 17:20:04,149.57,243.65,353.76,219.92,191.45,134.56,288.04,76.27,180.12,74.08,192.04,168.13,0,55.39,137.79,104.99,208.98,242.06,280.6,93.09,97.62,261.04,197.04,187.94,135.9,,28,965,36,28.78,
14.11.23 17:20:19,149.82,166.16,312.99,223,184.16,60.37,219.01,141.3,241.42,46.72,200.01,213.22,53.04,107.04,37.26,201.79,207.78,150.57,151.95,206.88,88.1,199.12,129.76,138.59,225.46,,28,965,36,28.79,
14.11.23 17:20:34,150.07,200.6,176.96,255.52,209.89,91.59,196.45,141.3,262.35,43.47,185.9,244.92,52.8,150.85,83.63,155.54,173.53,204.78,145.1,319.74,154.71,165.31,197.34,119.21,290.08,,28,965,36,28.79,
14.11.23 17:20:49,150.32,206.88,109.09,216.87,173.53,165.03,< 0 µmol,162.51,110.64,51.39,331.98,166.44,146.46,98.63,80.43,140.21,170.11,199.71,164.47,242.69,59.89,189.4,233.86,162.23,223.3,,28,965,36,28.79,
14.11.23 17:21:04,150.57,119.99,137.79,242.06,< 0 µmol,274.9,207.48,277.91,205.98,< 0 µmol,226.08,195.86,3.38,52.8,74.56,164.47,351.14,195.57,202.09,260.06,6.86,367.02,200.9,103.71,585.83,,28,965,36,28.79,
14.11.23 17:21:19,150.82,247.47,248.43,253.9,83.88,122.35,303.18,205.68,112.7,25.45,91.59,288.38,58.7,72.38,135.63,183.58,167.57,188.82,156.1,199.71,88.59,174.95,206.28,82.15,254.22,,28,965,36,28.79,
14.11.23 17:21:34,151.07,226.39,165.88,462.4,189.98,174.95,219.92,35.43,142.92,52.33,120.52,302.13,< 0 µmol,129.22,106.27,150.02,232.3,118.42,137.52,262.02,110.12,34.97,257.46,106.27,215.95,,28,965,36,28.8,
14.11.23 17:21:49,151.32,380.15,326.55,274.24,174.67,373.55,< 0 µmol,320.45,129.22,89.34,641.73,425.67,108.06,< 0 µmol,116.6,151.12,444.23,83.39,163.63,384.84,125.52,496.98,97.12,131.09,278.24,,28,965,36,28.83,
14.11.23 17:22:04,151.57,150.02,0,257.46,21.87,11.67,133.76,173.81,216.87,74.81,113.22,219.01,34.06,89.34,16.75,197.93,123.67,167,61.8,411.25,110.12,48.82,161.95,167.29,143.74,,28,965,36,28.89,
14.11.23 17:22:19,151.82,< 0 µmol,175.52,332.34,> 707.6 µmol,< 0 µmol,310.88,35.2,< 0 µmol,117.12,274.24,107.04,< 0 µmol,115.56,144.28,0,> 707.6 µmol,222.38,138.05,151.67,72.38,< 0 µmol,182.14,< 0 µmol,276.57,,28,965,36,28.89,
14.11.23 17:22:34,152.07,441.24,< 0 µmol,< 0 µmol,> 707.6 µmol,109.35,138.59,> 707.6 µmol,0,465.92,536.67,> 707.6 µmol,< 0 µmol,153.61,99.39,11.23,19.64,55.16,214.43,212,< 0 µmol,232.93,117.12,445.94,159.15,,28,965,36,28.91,
14.11.23 17:22:49,152.32,177.53,146.74,> 707.6 µmol,8.82,235.43,187.07,< 0 µmol,651.83,< 0 µmol,91.59,< 0 µmol,< 0 µmol,158.32,68.03,277.24,79.45,451.53,232.93,98.88,< 0 µmol,< 0 µmol,132.96,26.8,< 0 µmol,,28,965,36,28.93,
14.11.23 17:23:04,152.57,95.35,222.69,490.57,134.29,92.84,252.29,519.87,80.68,116.86,151.12,455.42,98.63,122.35,58.7,< 0 µmol,230.43,138.59,436.15,537.16,222.07,242.06,79.45,> 707.6 µmol,308.07,,28,965,36,28.96,
14.11.23 17:23:19,152.82,228.87,49.29,107.55,410.43,344.81,180.12,> 707.6 µmol,< 0 µmol,98.38,366.63,> 707.6 µmol,> 707.6 µmol,< 0 µmol,103.2,> 707.6 µmol,270.25,328.35,167.57,> 707.6 µmol,< 0 µmol,347.04,< 0 µmol,< 0 µmol,> 707.6 µmol,,28,965,36,28.97,
14.11.23 17:23:34,153.07,224.23,69.47,251.64,276.57,115.3,74.32,178.39,130.29,99.64,213.82,< 0 µmol,94.6,281.6,222.69,< 0 µmol,296.94,116.6,54.92,78.96,178.68,66.58,181.85,< 0 µmol,377.42,,28,965,36,29,
14.11.23 17:23:49,153.32,224.85,< 0 µmol,126.57,> 707.6 µmol,259.74,137.25,495.14,663.78,444.65,300.4,40.24,491.02,> 707.6 µmol,224.23,> 707.6 µmol,380.54,237.32,< 0 µmol,> 707.6 µmol,< 0 µmol,> 707.6 µmol,> 707.6 µmol,< 0 µmol,283.29,,28,965,36,29.01,
14.11.23 17:24:04,153.57,195.27,180.69,353.01,< 0 µmol,> 707.6 µmol,422.76,112.96,94.85,178.68,211.1,245.24,125.52,11.89,132.69,129.76,> 707.6 µmol,397.92,215.65,47.42,> 707.6 µmol,290.42,237,< 0 µmol,< 0 µmol,,28,965,36,29.01,
14.11.23 17:24:19,153.82,214.73,700.14,321.88,223.61,< 0 µmol,200.6,241.42,< 0 µmol,211.1,699.54,> 707.6 µmol,94.35,< 0 µmol,610.05,139.4,290.08,507.17,< 0 µmol,551.87,195.27,> 707.6 µmol,> 707.6 µmol,197.04,169.26,,28,965,36,29.04,
14.11.23 17:24:34,154.07,291.45,< 0 µmol,201.2,627.37,> 707.6 µmol,278.24,< 0 µmol,501.13,< 0 µmol,654.66,> 707.6 µmol,< 0 µmol,138.59,656.93,609.52,< 0 µmol,218.09,189.11,26.58,55.39,< 0 µmol,262.68,41.86,< 0 µmol,,28,965,36,29.04,
14.11.23 17:24:49,154.32,< 0 µmol,< 0 µmol,130.55,147.01,< 0 µmol,596.27,88.1,182.71,66.1,496.52,150.3,370.85,189.98,< 0 µmol,< 0 µmol,< 0 µmol,> 707.6 µmol,143.47,251,13.88,266.62,< 0 µmol,47.65,101.68,,28,965,36,29.08,
14.11.23 17:25:04,154.57,182.42,90.09,448.08,< 0 µmol,< 0 µmol,345.18,> 707.6 µmol,71.16,38.86,< 0 µmol,> 707.6 µmol,< 0 µmol,148.38,166.16,641.17,20.31,218.7,219.31,7.73,8.6,291.79,72.62,220.84,18.97,,28,965,36,29.1,
14.11.23 17:25:19,154.82,< 0 µmol,307.72,407.18,236.37,< 0 µmol,> 707.6 µmol,564.87,559.34,< 0 µmol,180.4,140.21,194.39,< 0 µmol,< 0 µmol,< 0 µmol,129.49,< 0 µmol,208.38,< 0 µmol,195.86,> 707.6 µmol,< 0 µmol,> 707.6 µmol,187.36,,28,965,36,29.1,
14.11.23 17:25:34,155.07,> 707.6 µmol,457.6,353.38,391.55,< 0 µmol,< 0 µmol,46.26,510.44,170.4,244.6,65.62,< 0 µmol,> 707.6 µmol,287.36,< 0 µmol,404.35,109.86,61.32,> 707.6 µmol,< 0 µmol,> 707.6 µmol,< 0 µmol,350.76,251.64,,28,965,36,29.13,
14.11.23 17:25:49,155.32,> 707.6 µmol,385.63,431.94,< 0 µmol,104.99,291.79,< 0 µmol,92.34,< 0 µmol,> 707.6 µmol,192.04,297.29,< 0 µmol,106.01,< 0 µmol,< 0 µmol,251.96,< 0 µmol,232.61,28.38,594.17,55.86,< 0 µmol,< 0 µmol,,28,965,36,29.15,
14.11.23 17:26:04,155.57,573.49,> 707.6 µmol,27.03,444.65,176.67,141.84,< 0 µmol,505.31,98.13,607.38,215.34,< 0 µmol,577.07,293.16,161.95,38.4,22.54,277.24,93.09,< 0 µmol,452.82,< 0 µmol,< 0 µmol,594.17,,28,965,36,29.16,
14.11.23 17:26:19,155.82,182.14,> 707.6 µmol,247.15,56.34,< 0 µmol,239.53,292.47,112.96,> 707.6 µmol,< 0 µmol,563.86,< 0 µmol,240.79,138.59,371.62,> 707.6 µmol,< 0 µmol,47.19,189.11,533.28,> 707.6 µmol,387.59,381.32,< 0 µmol,,28,965,36,29.18,
14.11.23 17:26:34,156.07,321.16,360.16,274.9,243.33,< 0 µmol,258.44,150.02,209.29,187.07,404.75,166.44,122.09,180.12,28.38,158.32,158.32,175.81,105.25,370.08,147.83,66.58,161.11,80.19,224.85,,28,965,36,29.19,
14.11.23 17:26:49,156.32,23.21,243.01,426.92,383.27,< 0 µmol,< 0 µmol,56.1,310.52,186.48,289.06,218.09,> 707.6 µmol,< 0 µmol,< 0 µmol,106.78,229.18,> 707.6 µmol,458.47,605.79,< 0 µmol,> 707.6 µmol,327.63,< 0 µmol,97.37,,28,965,36,29.22,
14.11.23 17:27:04,156.57,124.99,300.05,228.25,161.39,> 707.6 µmol,> 707.6 µmol,206.58,142.65,< 0 µmol,184.16,236.37,34.51,< 0 µmol,141.03,145.65,164.19,231.36,263.99,271.58,261.37,144.83,3.16,101.68,174.67,,28,965,36,29.26,
14.11.23 17:27:19,156.82,73.83,405.16,214.43,< 0 µmol,> 707.6 µmol,< 0 µmol,451.96,172.39,< 0 µmol,437.42,532.31,< 0 µmol,64.9,47.42,37.26,60.84,270.91,287.7,386.81,241.42,< 0 µmol,> 707.6 µmol,298.67,< 0 µmol,,28,965,36,29.29,
14.11.23 17:27:34,157.07,238.26,110.38,204.78,8.6,205.68,372.39,< 0 µmol,294.19,< 0 µmol,266.62,85.86,< 0 µmol,580.66,112.45,< 0 µmol,< 0 µmol,134.29,< 0 µmol,< 0 µmol,> 707.6 µmol,158.87,353.01,< 0 µmol,76.51,,28,965,36,29.33,
14.11.23 17:27:49,157.32,227.01,68.75,331.61,114.52,192.92,116.34,< 0 µmol,145.1,83.14,278.58,123.14,43.94,208.98,75.78,< 0 µmol,194.09,170.11,199.12,> 707.6 µmol,195.86,175.52,237.95,10.8,270.25,,28,965,36,29.36,
14.11.23 17:28:04,157.57,140.48,371.24,209.29,< 0 µmol,109.61,< 0 µmol,174.38,674.16,521.77,< 0 µmol,128.16,< 0 µmol,165.03,165.88,453.69,> 707.6 µmol,387.99,121.3,> 707.6 µmol,< 0 µmol,97.37,293.5,> 707.6 µmol,223,,28,965,36,29.39,
14.11.23 17:28:19,157.82,249.71,184.74,304.92,325.83,< 0 µmol,156.1,212.91,167,0,53.51,218.09,67.3,86.6,205.98,48.82,151.67,13.21,148.1,399.12,108.32,72.13,239.53,< 0 µmol,446.79,,28,965,36,29.41,
14.11.23 17:28:34,158.07,< 0 µmol,> 707.6 µmol,207.18,267.61,542.03,< 0 µmol,220.84,152.23,< 0 µmol,< 0 µmol,145.65,115.56,630.11,219.92,72.62,377.03,149.2,112.19,315.82,312.99,< 0 µmol,283.97,98.88,< 0 µmol,,28,965,36,29.46,
14.11.23 17:28:49,158.32,554.36,159.99,238.26,131.89,< 0 µmol,> 707.6 µmol,603.13,63.95,291.45,> 707.6 µmol,281.6,574.51,461.97,11.67,128.69,< 0 µmol,241.11,294.19,163.35,684.69,> 707.6 µmol,268.6,57.28,92.34,,28,965,36,29.5,
14.11.23 17:29:04,158.57,345.18,< 0 µmol,177.24,202.39,> 707.6 µmol,350.76,250.68,140.21,< 0 µmol,146.19,< 0 µmol,< 0 µmol,287.7,113.74,> 707.6 µmol,122.88,156.1,39.78,< 0 µmol,53.04,> 707.6 µmol,< 0 µmol,237.95,92.34,,28,965,36,29.53,
14.11.23 17:29:19,158.82,115.04,53.51,455.42,232.61,161.11,555.85,< 0 µmol,185.61,< 0 µmol,165.59,258.76,< 0 µmol,290.42,494.68,266.95,109.35,92.34,8.6,310.52,254.22,86.36,> 707.6 µmol,326.55,69.96,,28,965,36,29.54,
